accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP083898.1,26117,Zymomonas,541,26105,973843,0,12,Zymomonas mobilis,542,26105,973843,0,12
NZ_CP024700.1,31534,Fusobacterium,848,31488,968420,6,46,Fusobacterium pseudoperiodonticum,2663009,28346,968426,0,3188
NZ_CP031255.1,22731,Neisseria,482,22672,977228,1,59,Neisseria elongata,495,22428,977229,0,303
NZ_CP014239.1,36044,Selenomonas,970,36044,963916,0,0,Selenomonas sp. oral taxon 136,713030,34282,963916,0,1762
NZ_CP019668.1,4622,Burkholderia,32008,4613,995338,0,9,Burkholderia cenocepacia,95486,2850,995338,0,1772
NZ_CP126745.1,56593,Cutibacterium,1912216,56522,943366,1,71,Cutibacterium acnes,1747,56150,943367,0,443
NZ_CP046313.1,4069,Gemella,1378,4059,995891,0,10,Gemella sanguinis,84135,4045,995891,0,24
NC_001422.1,21021,Sinsheimervirus,1910954,0,978939,0,21021,Sinsheimervirus phiX174,10847,0,978939,0,21021
NZ_CP027228.1,136252,Mogibacterium,86331,135935,863708,0,317,Mogibacterium diversum,114527,135549,863708,0,703
NZ_CP072373.1,13256,Prevotella,838,13086,986704,0,170,Prevotella denticola,28129,12749,986704,0,507
NZ_CP027232.1,57301,Capnocytophaga,1016,57297,942659,0,4,Capnocytophaga sp. oral taxon 864,1316593,44872,942659,0,12429
NZ_CP027235.1,10920,Haemophilus,724,10886,989039,1,34,Haemophilus sp. oral taxon 036,712310,10379,989040,0,541
NZ_CP012544.1,18585,Campylobacter,194,18583,981373,2,2,Campylobacter showae,204,18536,981375,0,49
NC_000866.4,119151,Tequatrovirus,10663,117991,880809,0,1160,Tequatrovirus T4,10665,73369,880809,0,45782
NZ_AP019829.2,66592,Leptotrichia,32067,66473,933366,2,119,Leptotrichia wadei,157687,64454,933368,0,2138
NC_002628.3,198230,Psimunavirus,186914,3561,801730,0,194669,Methanothermobacter phage psiM100,173824,3461,801730,0,194769
NZ_CP008849.1,20396,Alteromonas,226,20381,979564,0,15,Alteromonas australica,589873,16288,979564,0,4108
NZ_CP020566.1,29556,Veillonella,29465,29545,970403,1,11,Veillonella atypica,39777,29447,970404,0,109
NZ_CP032364.1,70637,Lachnoanaerobaculum,1164882,70588,929323,0,49,Lachnoanaerobaculum umeaense,617123,70483,929323,0,154
NZ_CP050497.1,10203,Treponema,157,10203,989752,5,0,Treponema vincentii,69710,7392,989757,0,2811
NZ_CP089305.1,15081,Limosilactobacillus,2742598,14801,984879,0,280,Limosilactobacillus fermentum,1613,14763,984879,0,318
NZ_CP032621.1,16472,Streptococcus,1301,16309,983440,48,163,Streptococcus gwangjuense,1433513,14952,983488,0,1520
NZ_CP054018.1,14597,Rothia,32207,14545,985363,0,52,Rothia dentocariosa,2047,14475,985363,0,122
